id,number
108572,1
124747,1
47819,2
56374,1
248481,1
783098,1
24351,3
892624,1
435178,1
770571,1
9,2
101918,2
15188,2
10044,3
24029,1
164428,4
148687,1
203524,1
265016,1
447172,1
133844,1
230659,1
230660,1
212130,1
230658,1
434675,1
446190,1
474130,1
73,1
583,1
19409,1
518,1
19864,1
14181,1
4370,1
10733,1
80425,1
80428,1
2241,1
67609,1
181330,1
10522,1
707,1
4567,1
4244,1
3652,1
70686,2
54850,1
904,3
4801,1
929,1
212326,6
98477,4
252886,4
80899,9
16335,3
21356,3
561,5
483867,4
438373,3
23704,4
104746,5
203998,4
138059,3
29330,2
168177,2
656944,2
532621,3
52764,2
586886,2
110195,1
452993,2
83894,5
27493,2
126228,1
254442,1
502985,1
502980,1
755401,1
723071,2
755406,1
723078,1
723090,1
755405,1
755403,1
755411,1
755412,1
755416,1
755422,1
744186,1
723091,1
755431,1
755430,1
755436,1
688425,1
723097,1
755433,1
755420,1
755409,1
755425,1
720520,1
404651,1
755426,1
615708,1
698447,1
755428,1
693304,1
755434,1
755429,1
755435,1
755437,1
755424,1
632919,2
755404,1
755417,1
118255,1
35854,1
977289,1
105067,4
20484,1
47521,1
177110,1
619485,1
112796,1
113260,1
447794,1
709811,1
709813,1
690985,1
462079,1
709816,1
35560,2
20044,1
14873,2
594473,1
137055,1
572597,1
227369,2
570251,1
121143,1
116692,2
657391,1
90291,1
660807,1
56772,1
598704,1
244737,2
416524,2
537711,2
156680,1
154221,1
660808,1
503647,2
430937,1
62098,1
142794,1
530056,1
595005,2
660809,1
660810,1
505665,1
660811,1
660813,1
660812,1
17914,4
455186,2
223371,1
578319,1
84452,3
528468,1
858564,1
858790,1
810756,1
839193,1
512548,1
909090,1
909091,1
909093,1
909094,1
35000,3
518483,3
184357,1
518482,1
184867,2
228807,1
518804,2
524373,1
520419,1
110524,1
563468,1
563469,1
134953,1
399523,1
110410,1
156008,1
114184,1
117853,1
563474,1
521020,1
563475,1
563476,1
563477,1
249980,1
563479,1
496492,1
110649,2
238619,1
563482,1
563484,1
426412,1
446396,1
440682,1
520421,1
427940,2
13206,3
10328,2
8093,3
92744,2
9637,2
1837,2
14454,21
20203,2
32766,5
94188,3
15623,3
66633,2
19833,1
40060,1
60757,1
108835,2
111476,1
113082,2
131913,2
133732,1
134837,2
167964,1
174073,1
186300,1
230043,1
253987,1
405894,2
431322,1
437863,1
111304,1
446237,1
476004,1
474561,1
470252,1
470253,1
480311,1
483546,1
483675,1
456611,1
469456,1
464347,1
27626,1
108128,1
20969,2
134611,2
31904,1
52606,1
164364,1
164772,1
431130,1
480209,1
93354,1
23999,1
144727,1
431126,1
431127,1
431128,1
431129,1
432378,1
484667,1
478861,1
478810,1
456591,1
459037,1
17043,4
26464,2
74762,1
76146,1
14382,1
22462,2
29495,2
27382,1
77298,1
20009,1
21449,2
26905,1
34594,1
96726,1
99649,1
184176,1
266703,1
416657,1
442980,1
192610,1
229837,1
405878,1
412250,1
436669,1
442983,1
451881,1
608,1
123,1
1538,1
1537,2
155,2
22686,1
48293,1
103750,1
84777,2
15209,1
2492,1
168919,1
174672,1
138011,1
97902,1
263743,1
246173,1
84918,1
506920,1
678294,2
793387,1
871666,1
526463,1
879000,1
871664,1
871665,1
874042,1
874043,1
874044,1
874045,1
874046,1
874047,1
874048,1
902916,1
14588,3
646149,1
553016,1
98193,1
10561,1
88237,1
736728,1
11554,1
212943,1
42650,1
44015,1
763825,1
142742,2
77385,1
464572,1
401227,1
403039,1
261110,1
763823,1
763824,1
474608,1
763826,1
763827,1
409642,1
763828,1
224674,1
6415,10
2115,4
2050,1
13008,4
12921,1
36898,5
27643,2
9668,2
51700,1
19657,6
51699,1
27937,1
48328,3
29140,1
84287,1
722590,3
125329,2
46288,1
554953,1
727312,1
113491,1
24749,1
56376,1
808040,1
109660,1
408443,1
192388,2
818975,1
235195,1
852421,1
767132,1
799875,1
246093,1
479761,1
1001046,1
999171,1
869482,1
840764,1
195145,2
19337,1
95881,2
842902,1
167730,1
739660,1
948,1
655613,1
14352,1
522016,1
577984,1
770737,2
222057,1
413672,1
259657,1
18443,1
1005710,1
995294,1
1005159,1
1005711,1
948207,1
497613,1
16494,1
27481,1
814064,1
845104,1
1019770,1
2111,1
1924,1
2112,1
43333,1
65956,1
29,1
20286,1
437136,1
103999,2
62411,1
1795,2
427134,1
152147,1
82567,2
146564,1
190871,1
447662,1
23500,1
850018,1
56639,1
425031,2
122267,2
6450,3
70,1
622620,1
460594,1
493048,1
530133,1
532901,1
896696,2
748280,1
842442,1
815350,1
868987,1
679205,1
578711,1
815911,1
672365,1
25382,4
850986,1
850019,2
850988,1
850989,1
850990,1
850991,1
850992,1
850993,1
1193,3
89775,1
255904,5
71767,2
599,1
16522,4
4202,2
3226,2
587725,1
746734,1
138056,1
149941,1
111718,1
237357,4
587419,1
549897,1
231665,1
676875,1
770606,1
150189,1
709603,1
409221,1
232358,1
680241,1
770607,1
551882,1
770608,1
770611,1
671430,1
399455,1
108680,1
116895,2
118925,1
61383,1
723525,1
770612,1
770613,1
770616,1
770617,1
770618,1
770619,1
122468,1
125533,2
552980,1
516581,1
770621,1
550381,1
625061,1
770622,1
407328,1
232407,3
179057,1
194479,2
242219,2
706221,3
815406,1
149330,1
237899,2
130584,1
785489,1
864193,1
491151,1
939008,1
861833,1
723414,1
999913,1
674999,1
60344,4
145699,3
171873,1
17388,3
15493,7
110999,2
108787,1
56369,2
108304,2
93070,4
110998,2
515617,2
118,2
20001,4
23844,3
19674,3
40013,2
516066,2
152051,2
152049,3
14951,5
581970,1
630302,1
179737,2
139921,1
215623,1
515859,1
95568,1
25609,1
801582,1
916419,1
477196,2
242544,1
926702,1
595064,1
5052,1
126865,1
3657,3
908966,1
857227,1
966332,1
100193,1
966336,2
237629,1
29249,2
12216,1
132969,1
17817,1
132972,1
18007,1
7363,1
426438,1
176841,1
237628,1
237630,1
235077,1
237631,1
47120,1
237632,1
156278,1
450808,1
485046,1
468251,1
485070,1
930,2
522,1
931,1
2019,1
3891,2
64487,4
46544,1
64481,1
57710,1
64485,1
12578,1
13340,1
34914,1
49626,1
101033,1
432816,1
445977,1
454710,1
468188,1
469124,1
475166,1
480180,1
1285,1
64483,1
64496,1
56478,1
95154,1
103389,1
126431,1
142974,1
145394,1
154375,1
155001,1
191043,1
194744,1
197464,1
260679,1
432814,1
446887,1
447981,1
102403,3
91503,9
936220,1
859390,2
516044,1
1116,4
74197,5
581778,1
127936,1
228785,1
24008,1
664463,1
934037,1
805185,1
2078,5
960573,1
988481,1
79672,1
79671,1
79673,1
197235,1
410880,1
405871,1
260117,1
528347,1
73237,1
437509,1
4751,2
3272,1
4752,2
4753,1
73258,1
9744,1
32889,2
5688,1
37555,1
29606,1
147094,1
51364,1
2512,1
134419,2
171795,1
14853,1
148195,1
264357,1
528153,1
17028,2
84968,1
450063,1
706237,2
796034,1
22015,1
17756,2
147720,2
821168,2
965671,1
142809,2
424658,1
66127,3
150290,3
906726,1
99707,2
53784,2
22729,2
195068,2
165131,3
104336,1
211117,2
43427,1
19612,1
188598,1
403930,1
167017,1
805966,1
730783,1
446326,1
718275,1
982004,1
430255,1
832189,1
549965,1
136341,1
69025,1
9521,6
1530,2
6319,1
36276,2
5119,20
59441,2
102061,1
76891,1
476609,1
476610,1
476613,1
714716,2
423203,2
208088,2
459730,2
514081,5
18597,2
170141,1
117521,1
192255,2
61593,5
186707,1
825101,1
668999,1
597024,1
719410,1
728117,1
200212,1
256928,1
468857,1
575927,1
400437,1
572990,1
1115,1
444,4
947,2
37638,1
37399,3
106591,1
26812,2
14745,1
193983,1
6268,2
103755,1
38384,1
59267,1
62796,2
14747,1
84145,11
2083,6
24248,1
5068,1
539517,1
477197,2
633118,2
100902,2
165219,2
427068,2
709608,1
503740,1
145383,1
855451,2
999060,1
930357,1
898488,1
936090,1
901342,1
850682,1
67733,3
3198,4
17801,5
408379,1
153524,1
120016,1
774170,1
103366,3
100661,2
79590,5
43981,5
30360,3
95522,2
12443,2
448172,1
259288,1
491591,1
20202,3
778837,1
415018,1
63954,3
164427,7
63506,2
94485,2
3616,3
239828,4
98787,2
706253,1
235589,1
853668,1
15715,1
241393,1
543172,1
127392,1
666441,2
684486,1
533620,2
660514,1
680886,2
694879,1
614719,5
458507,1
619771,1
123644,1
440897,1
228701,1
456601,1
708442,1
5081,5
35236,6
31695,1
20995,1
20277,3
5946,1
143510,5
131972,1
25796,2
90823,1
24730,3
130524,1
39547,5
91562,4
35872,2
196716,4
39545,2
15215,1
26144,1
213821,2
21691,1
267165,2
499000,2
37238,4
57126,3
94453,1
754559,2
772264,1
765143,1
104803,1
859102,1
760817,1
29365,1
681577,1
593173,1
696,3
436891,1
837067,1
861206,1
420587,1
141197,2
24726,2
458798,1
806808,1
614082,1
821858,1
777141,1
571375,1
894172,1
746969,1
925386,1
1004557,1
649179,1
66632,1
1004558,1
73003,1
197048,1
97862,1
14100,8
24411,3
5653,3
110,5
64652,5
1559,4
149405,1
149407,1
149408,2
147634,1
149409,1
149411,1
651,2
149406,1
117919,1
149404,1
145424,1
149410,2
95827,2
24084,1
31669,1
44712,2
62118,1
82435,2
83891,1
93679,1
105715,1
120988,1
146524,1
154419,1
161784,1
171110,1
185595,1
205663,1
218126,1
230213,1
231805,1
266161,1
267841,1
403233,1
431494,1
439128,1
439511,1
424203,1
448016,1
449422,1
482822,1
470552,1
476355,1
479018,1
479560,1
463650,2
469026,1
469206,1
17585,1
89764,1
14611,4
21412,1
8758,3
25102,1
20610,1
40294,2
10549,1
113443,1
149144,1
15126,4
38746,1
249101,1
208899,1
429377,1
418118,1
224099,1
427945,1
427946,1
427944,1
458595,1
458596,1
134957,1
38750,1
74754,1
131631,1
458597,1
86042,4
444013,1
458598,1
431317,1
458612,1
458613,1
1712,1
458614,1
458617,1
458618,1
458619,1
458620,1
458621,1
458622,1
198738,1
116861,1
450235,1
22417,1
458623,1
458624,1
458628,1
458629,1
458631,1
458637,1
448390,1
436994,1
436995,1
427943,1
230465,1
34278,2
5433,1
5434,1
2384,1
22122,1
1459,4
44586,1
54986,1
6,1
6600,1
53043,1
42882,1
90830,1
157716,1
163055,1
180024,1
449450,1
45635,1
76679,1
79411,1
82188,1
502940,1
418329,1
435704,1
218074,1
449624,1
473022,1
471823,1
465835,1
466432,1
467543,1
482811,1
137094,2
247,1
217373,4
95836,2
253074,9
35608,2
5080,1
176642,4
212613,2
52686,4
55391,1
256739,3
436900,1
256740,1
62007,1
96011,3
101729,3
260003,1
255225,1
190725,1
431939,3
431931,1
431933,1
431934,1
42919,1
76935,2
166957,1
81004,1
46513,2
206939,2
250254,1
431932,1
431940,1
200489,7
200499,1
431937,1
479516,1
431938,1
185529,3
431943,1
431944,1
438319,1
445574,1
484986,1
22319,1
49430,3
113345,1
137779,1
114160,1
720617,1
25191,1
50637,1
109283,1
47198,1
628007,1
109655,2
50976,1
45874,2
807472,1
884284,1
884283,1
885943,1
679658,1
231078,2
11580,1
6414,2
194601,1
143602,1
231092,1
34291,1
135987,2
72059,1
425795,1
231079,1
231080,1
231081,1
231083,1
231084,1
231085,1
231082,1
231086,1
231087,1
231088,1
231089,1
231090,1
231091,1
178701,1
259191,1
246265,1
480289,1
428852,1
8406,1
8407,2
6478,1
2180,1
3668,1
3043,1
58814,1
20902,2
360,1
161331,1
19037,1
99322,4
12482,1
165626,1
139588,1
58580,1
14259,1
81986,1
422283,8
449934,8
427511,6
17690,9
5121,9
10618,3
167770,7
134849,5
74202,4
414184,3
28708,6
914453,2
14526,9
825443,3
422282,10
955390,2
535,3
3426,1
79645,5
37987,1
6996,1
64506,1
15636,1
60183,1
79594,1
139082,1
123924,1
150244,1
115546,1
121688,1
397262,1
473578,1
468163,1
474037,1
447941,1
72287,2
153299,1
86876,1
132470,1
153060,1
170686,1
170787,1
181465,1
185316,1
191818,1
208986,1
220321,1
243484,1
432576,1
432577,1
432578,1
432579,1
432580,1
432581,1
437496,1
437858,1
440584,1
441903,1
443638,1
446390,1
446399,1
446886,1
447696,1
448913,1
449614,1
449813,1
449844,1
451672,1
451683,1
475023,1
481612,1
456043,1
455680,1
458459,1
466651,1
505684,1
9772,4
15571,1
3177,1
59913,1
11742,1
43438,1
268551,2
120656,3
41317,2
77938,1
15570,4
405895,2
405898,1
405896,2
187598,2
405897,1
341,1
342,1
3022,2
128055,1
131482,1
184831,1
74690,1
184832,1
184823,1
184825,1
184827,1
184828,1
103070,1
140889,1
947251,1
134347,1
734925,2
201763,1
133408,1
140184,2
2081,1
850254,1
844285,1
589090,1
865140,1
975803,1
426158,1
172073,1
899632,2
98332,7
21971,4
714777,1
104799,2
124160,1
124415,6
99021,1
765819,2
79201,1
991048,1
116898,1
118882,1
637460,1
115576,1
599082,1
129639,2
236096,6
38768,9
97326,1
640609,2
149212,2
910856,1
609137,1
1023356,1
272843,1
1003365,1
998539,1
435,1
9527,4
18021,1
15924,3
21319,6
21318,1
19263,1
43497,4
95841,2
17546,1
43424,4
44701,1
52806,1
153621,1
399635,1
399636,1
399637,1
399638,1
399639,1
48669,1
399634,1
98747,2
143554,1
204415,1
141269,1
101221,1
18047,1
98938,1
59670,2
46091,3
158157,2
151929,1
63857,1
95008,3
164796,1
141270,1
84214,2
169340,1
179220,4
99133,1
99172,1
204414,1
204418,1
156575,1
101213,1
46487,1
181706,1
204419,1
3909,1
2590,9
42823,1
34541,1
76839,1
86671,1
190,3
785,2
53351,1
85999,1
597,1
3543,1
146555,1
86007,1
86000,1
86006,1
18273,2
155364,4
66955,1
127611,1
83459,3
17571,1
28295,1
241050,1
132408,3
168766,1
14838,5
17061,1
111933,1
213266,1
178367,5
67966,2
30227,2
34363,1
28303,3
66010,2
235810,1
3154,1
1784,1
71150,3
34734,1
80661,2
4971,1
261090,1
261093,1
201573,1
61429,1
202625,1
198069,1
399039,1
399040,1
264020,1
33592,4
264024,1
46909,1
228275,1
219265,1
248649,1
101538,1
399049,1
132303,1
399050,1
399051,1
399058,1
399063,1
190134,1
192782,1
94953,1
730,1
826,1
7694,1
11648,1
11646,1
63765,1
130607,1
217148,1
70031,1
194107,1
31245,1
139388,1
63239,1
145674,1
135100,1
33375,1
5191,1
68303,1
72800,1
147942,1
207809,1
11647,1
268791,1
5728,11
12752,2
24873,3
128589,3
2163,3
2319,3
24795,9
132706,2
18407,2
128592,4
16836,6
145259,5
205388,2
141771,2
187462,2
165478,2
11549,4
179237,3
19193,2
145578,1
216993,1
128600,2
616436,1
587406,1
712444,3
25021,4
477618,3
542410,1
656439,2
4819,2
28990,2
6892,3
28991,1
51893,1
68140,2
70597,1
84095,1
49424,1
84096,1
84097,1
84100,1
46732,2
158428,1
61308,1
84099,1
84101,1
84103,1
84104,1
92905,1
162885,1
181572,1
243371,1
410865,1
433425,1
437579,1
446507,1
449685,1
452095,1
468020,1
469569,1
457572,1
462483,1
493485,1
21637,1
488,1
94491,1
839340,1
19938,1
747698,1
854225,1
465152,1
541716,1
761455,1
7006,1
480285,1
897728,1
42110,1
702601,1
759363,1
810557,1
719651,1
566020,1
770594,1
55257,1
784425,1
23666,1
702600,1
867588,1
469843,1
21067,2
16893,2
45555,1
53292,3
31368,1
478430,1
30583,1
475967,1
464610,1
76873,2
457565,1
121311,2
205716,1
418178,1
432940,2
165651,1
175017,1
26886,1
70647,2
109691,1
109964,1
129890,1
144250,1
152167,1
162558,2
172009,2
230756,1
221227,1
130583,3
132254,1
449626,1
432932,1
439073,1
442382,1
442568,1
8023,1
21937,1
20226,2
21548,1
65010,1
11719,12
1667,1
54525,2
69733,2
230956,2
73754,2
134731,1
42015,2
58876,1
70658,1
39181,1
177784,1
31351,4
37915,1
2227,1
230991,1
230993,1
231028,1
32015,1
231021,1
70659,2
5903,2
149962,1
52117,1
90647,1
58632,2
76911,1
29910,2
425405,1
582733,1
135988,3
268108,1
24498,1
167845,3
548340,1
273646,3
511780,2
71961,3
223715,3
218557,1
44702,2
498755,1
863834,1
61516,1
923,5
411812,1
8591,2
577045,2
192,2
3153,1
571870,1
231948,2
620483,1
95686,1
231884,1
602297,1
602299,1
69081,7
123054,2
10976,12
705743,2
135438,3
1792,2
114998,2
22916,1
136292,1
222248,1
752,2
241934,1
534493,1
153391,1
264852,1
126993,1
13451,1
50608,1
408347,3
4012,7
770574,1
88814,1
454530,1
268628,1
178917,1
32566,2
176087,1
172545,1
157785,1
79380,1
983194,1
181725,1
79156,1
990911,1
178610,1
104934,1
552048,1
107561,1
431604,1
104548,1
73805,1
720336,1
229817,1
107558,1
114176,2
722053,1
669235,2
152853,1
512922,1
120631,1
882448,1
787800,1
96290,1
741662,1
111362,1
1000647,1
22514,5
136628,2
92191,1
521987,3
8258,3
437487,1
426229,1
73725,1
549674,1
107647,1
156388,1
26694,1
551536,1
417226,1
5406,2
40319,1
26693,1
61739,1
168111,1
126457,1
638772,1
638246,1
638248,1
638247,1
638776,1
551988,2
547697,1
415757,1
451607,1
638790,1
638785,1
638789,1
585767,1
638780,1
438777,3
217059,1
632818,1
27286,1
146022,2
67073,2
29189,1
135484,2
144403,2
208278,2
410702,2
216861,2
977389,1
1065,2
13925,1
20586,3
39,1
40175,1
40174,1
10480,1
41093,1
41094,1
40481,2
198345,1
236364,1
41106,1
38998,1
40176,1
40177,1
40178,1
41083,1
41084,1
41085,1
41086,1
41087,1
41088,1
41089,1
41090,1
41091,1
41092,1
41096,1
41098,1
41101,1
41103,1
852,1
14508,1
41108,1
41110,1
175720,1
419732,3
6321,2
6457,1
426253,1
654259,1
17256,2
723511,1
1555,1
66503,1
139150,3
16229,2
27367,2
15948,1
143817,4
230490,1
12823,1
253060,2
138532,1
229670,1
258494,1
502990,1
255662,1
43433,1
215244,2
530560,1
194687,1
500413,1
34311,1
34450,3
73219,3
17804,4
30712,4
104270,1
227052,1
85433,1
111303,2
418280,1
101704,1
530833,1
250166,1
440633,1
504355,1
965724,1
832641,1
902521,1
761621,1
4700,5
17602,1
46900,1
11073,2
79844,1
53059,2
764,3
15741,2
18219,2
104568,2
61901,1
119036,1
14073,1
32563,1
118517,5
157489,1
482078,2
5943,1
269148,2
222778,1
2676,1
135252,1
149981,2
623418,1
540047,2
19117,5
19118,3
4296,2
621,2
5681,1
18574,1
87,1
456055,2
14550,1
15229,2
444440,1
210285,1
488308,1
98654,1
125390,1
64150,1
111621,1
3936,1
41741,1
35264,1
444888,1
76931,3
196115,1
479716,1
483959,1
101305,1
171657,1
476798,1
482199,1
475207,1
472270,1
426597,1
452990,1
453066,1
488255,1
77194,1
143574,1
253437,1
428314,1
125636,1
428312,1
439881,1
17397,1
444992,1
46902,1
52814,1
68000,1
78829,1
114708,1
123626,1
127921,1
188877,1
161158,1
249619,1
428316,1
440545,1
233246,3
430750,1
447277,1
449903,1
50112,3
171384,1
14369,1
65960,3
673213,1
120337,3
104315,1
828225,1
80458,1
125214,1
108872,1
448948,1
108638,1
792453,1
54006,1
426943,1
112889,2
537786,1
229373,1
115300,1
751224,1
787266,1
854281,1
192932,1
784017,1
103978,3
667047,1
125398,2
129929,1
459353,1
168160,2
593912,1
475040,1
181427,1
846651,1
220274,1
188586,1
442191,1
980926,1
1004,3
5826,11
44076,2
214497,11
196381,9
41616,1
30666,1
145877,2
974177,1
677022,1
12559,8
4180,1
10303,1
1363,2
27096,1
3100,1
10283,1
25597,1
18420,1
9500,1
35997,2
34267,2
24381,1
67093,1
142364,1
14795,2
142365,2
15936,1
142360,1
142361,1
142362,1
33131,3
2535,9
2615,1
53510,2
53506,1
41746,1
53508,1
53507,1
53509,1
53511,1
53512,1
53513,1
53516,1
53518,1
53520,1
53523,1
53525,1
53528,1
53529,1
53530,1
53533,1
53535,1
53536,1
53537,1
53538,1
53539,1
53540,1
53543,1
53544,1
39714,1
53545,1
53546,1
53547,1
53548,1
53549,1
53553,1
53556,1
53559,1
53561,1
53563,1
53564,1
53566,1
53567,1
53569,1
53570,1
53571,1
53573,1
53576,1
53578,1
53579,1
53581,1
53584,1
38771,1
53586,1
148756,1
167741,1
171021,1
214781,1
433555,1
439192,1
448543,1
478079,1
458034,1
20138,4
13116,1
9488,4
6593,2
28281,1
98683,1
426744,1
9742,3
514397,1
248694,1
217092,2
56079,1
463048,1
186210,1
546190,1
23914,1
4820,2
24428,3
45015,1
16460,1
35017,1
66697,1
138756,1
125183,2
125392,1
202568,1
125025,2
56667,2
123667,1
101307,1
446592,1
123862,1
26171,1
140272,1
614520,1
200078,1
435516,1
451811,1
12630,8
21358,8
12399,3
23269,1
23270,1
57449,1
58094,1
13617,1
82076,1
85342,2
13113,1
18990,3
112159,1
162159,1
111659,1
111115,1
92059,2
418724,1
89872,1
18760,1
23271,1
439155,1
441869,1
527464,1
548169,5
10558,2
217908,4
413585,1
582633,6
716290,4
862015,1
708163,1
85297,5
104821,2
41542,2
489214,3
801362,1
503284,1
848090,1
631235,1
120365,2
124919,1
611017,2
949675,1
978623,1
970641,1
866527,1
884116,1
947415,1
162038,9
18066,10
8471,5
136096,3
196680,3
263708,6
218041,5
61881,5
114472,1
40456,1
934988,1
407006,2
97483,1
821529,1
103569,1
138864,1
64435,5
909154,1
59830,2
813634,1
416810,1
968771,1
521510,1
486658,1
884374,1
484709,1
968305,1
41629,1
127916,1
129834,1
88370,1
129835,1
206127,1
26993,1
669627,1
78190,1
23731,1
680025,1
101924,1
156118,5
139485,1
109095,1
195546,1
496016,1
100110,1
12261,1
116637,1
660081,1
27848,1
403037,1
661116,1
152103,1
259,3
6407,3
12973,2
130952,2
175724,2
22490,1
87207,2
188191,1
813532,2
818588,1
821324,1
821330,1
821326,1
744144,1
218328,3
453633,1
166659,1
154106,1
126057,2
488525,1
726281,1
72231,2
821327,1
981611,1
410459,2
974274,1
134308,1
29028,5
4413,3
71436,12
119612,7
499908,1
869926,2
770991,1
899243,1
829845,2
860789,1
772561,1
869927,1
166933,3
82306,4
642148,1
23288,2
919964,1
95610,1
116092,1
729453,1
201776,1
907257,1
850186,1
125292,1
172270,1
179032,1
562399,1
494203,1
912037,1
940212,1
108265,1
884294,1
969648,1
923456,1
800055,1
576658,1
858969,1
858970,1
858971,1
858972,1
858973,1
858974,1
74065,1
21993,3
32202,3
128602,1
675668,1
141389,1
265735,1
46216,1
45365,2
43276,1
5054,1
182371,1
217933,1
266266,1
266267,1
185372,1
217935,1
143957,1
250147,1
108698,1
59017,2
170147,1
55543,1
76494,1
178003,4
168760,1
550849,1
734882,1
238288,1
722075,2
601648,3
701659,2
34421,1
51528,3
634649,1
938471,1
760419,1
948837,1
6315,1
2035,3
3090,1
4909,1
3157,2
13980,1
50943,1
1070,1
34329,1
2037,1
78705,1
7813,1
11566,1
3135,1
27663,2
18971,1
33338,1
117724,2
28529,1
48950,1
180570,1
6081,1
47650,1
418926,1
21610,6
22259,3
5513,2
671554,4
12093,7
560293,3
543114,2
918325,1
768948,1
549687,1
614428,1
965147,1
965148,1
32976,1
27951,2
88777,2
163584,1
88512,3
202603,2
27835,2
105316,2
41936,1
125040,1
128726,1
111927,1
169353,1
109646,1
119297,1
108976,1
56504,1
59838,1
118879,1
131805,1
204691,1
210730,1
231709,1
57437,1
246753,1
246754,1
246755,1
246757,1
124145,1
206772,1
208219,1
402936,1
448749,1
439981,1
415513,1
416482,2
31674,1
407603,1
675338,2
59440,1
14457,2
24881,1
572834,1
813795,2
808730,1
424173,2
852201,1
882968,1
751605,2
939651,1
943299,1
821184,1
148102,6
21274,1
25072,1
650304,1
828227,1
44892,1
779561,1
266143,1
166298,1
46568,1
50678,3
9782,1
52958,3
932514,1
808422,1
932515,1
932516,1
867870,1
802480,1
29572,1
36854,1
41649,1
153401,1
2500,3
131651,1
55788,1
545140,1
12655,1
545087,1
545090,1
2098,3
9630,1
1308,2
55705,2
5481,1
2706,1
16186,1
49112,1
1281,1
40055,1
3148,2
44651,1
73170,1
39895,1
82327,2
33426,1
13981,1
70125,1
41474,1
1186,6
791,3
10491,1
54868,2
142707,1
59422,1
45047,1
11283,1
153006,1
149414,1
175932,1
24540,1
141091,2
175931,1
433740,1
433934,1
434180,1
424198,1
455499,1
40856,1
7643,1
1991,2
48413,2
154059,1
41381,1
165986,1
20204,2
17419,3
24874,2
27586,2
20602,2
70141,5
21131,1
21593,2
68482,1
17421,3
687394,2
499997,9
5725,3
1325,1
10901,1
3347,4
26149,5
397004,3
757158,1
575311,1
756071,1
690438,2
506157,2
53587,3
134307,1
237702,2
926132,1
865670,2
953037,1
956550,1
1164,1
4040,1
51302,1
4756,1
5998,1
6217,1
5999,1
7408,2
30857,1
1889,1
3271,1
29156,1
144679,1
165877,1
133471,6
144982,1
16749,1
958039,1
929988,1
673657,1
791172,1
149332,1
789659,1
753594,1
900389,1
958040,1
138590,1
135733,1
417998,1
443844,1
694135,1
959754,1
20690,1
424191,1
154245,1
959755,1
231045,2
28263,1
215247,1
674681,1
552074,1
86496,1
60839,1
693358,1
552249,1
31606,1
959756,1
754745,2
959757,1
254596,1
42932,1
959758,1
562265,1
892450,1
670186,1
777989,1
828999,2
959759,1
959761,1
959760,1
208954,1
243540,2
180168,2
958683,1
820940,1
959762,1
959763,1
833496,2
6556,5
15211,1
17755,1
17376,4
10199,1
104275,1
1799,1
42610,1
8742,1
171317,1
152,1
3940,1
8741,1
9236,1
9237,1
11749,1
11996,1
12070,1
15190,2
440491,1
23278,1
23279,1
23509,1
26474,1
45793,1
47179,1
50501,1
51401,1
57029,1
65766,1
93528,1
132269,1
139776,1
147573,1
183228,1
544577,1
190692,1
192629,1
197407,1
198825,1
201429,1
208404,1
214768,1
215096,1
223403,1
227858,1
227891,1
235952,1
235953,1
247182,1
256715,1
400449,1
431359,1
431366,1
431368,1
431370,1
431373,1
431375,1
431379,1
431781,1
431783,1
431785,1
431787,1
431788,1
431789,2
431801,1
431803,1
431804,1
433072,1
437465,1
437539,1
437601,1
437989,1
438485,1
439109,1
439142,1
426082,1
443573,1
443574,1
444882,1
448548,1
448610,1
450363,1
450504,1
451968,1
480193,1
484864,1
478458,1
479490,1
479505,1
475921,1
472446,1
474358,1
475410,1
475414,1
475598,1
462329,1
465961,1
470430,1
469330,1
467699,1
457575,1
457191,1
455354,1
452981,1
453074,1
43153,1
492287,1
36530,2
104786,1
5473,1
10551,2
61407,1
29376,4
113400,1
191659,1
203262,1
117772,1
123108,2
203287,1
94956,1
203288,1
203289,1
31597,2
203261,1
175972,1
133446,1
203290,1
203291,1
203292,1
203293,1
203294,1
62301,2
164052,1
203295,1
132690,1
203296,1
89737,1
203297,1
77733,1
196447,1
197918,1
233523,1
435455,1
439159,1
449231,1
451381,1
464750,1
455309,1
14543,1
237320,8
467381,5
180029,2
669470,1
18013,4
456036,1
419885,1
4556,1
241297,1
236376,1
681319,1
861022,1
951826,1
747753,1
733885,2
4491,4
142554,2
21063,1
822990,1
27646,1
650046,1
643627,1
955391,1
65719,3
17367,8
125697,1
27378,1
44069,4
80223,2
173613,1
117121,2
589862,1
488980,1
447108,1
589838,1
105175,1
456714,2
589861,1
34546,2
24193,2
105195,2
152145,1
232013,1
116503,1
589863,1
589864,1
151937,1
56279,1
41908,1
508192,1
114189,1
3759,1
64052,1
141777,1
589870,1
198239,2
589874,1
243930,1
30371,2
17417,1
589878,1
511519,1
66685,1
248574,1
589880,1
61774,1
204325,1
108233,3
589885,1
589886,1
114883,1
504669,1
158149,1
24956,2
589893,1
506495,1
205411,2
898240,1
464805,1
63507,1
176736,1
589903,1
162729,1
110599,1
104691,1
179320,1
233642,1
237128,1
81020,1
589905,1
149397,1
412700,1
215268,1
589979,1
78069,1
471409,1
240843,1
424146,1
589984,1
104545,1
434525,1
589986,1
122234,1
33198,1
21075,1
70218,1
157177,2
11147,1
188342,2
78742,1
53474,1
44203,1
17240,1
132429,2
113306,2
29243,1
