id,title,duration,genres,year,countries,press rating,spectator rating,actors,directors,poster
10126,Pulp Fiction,149,"[13018, 13008]",1994,['U.S.A.'],4.5,4.5,"[1844, 14454, 13206, 6693, 10, 4834, 3225, 9772, 14873, 3420, 1969, 18889, 14760, 18741, 68477, 15126, 15570, 12422, 5089, 13054, 58193, 30471, 46649, 41317, 123560, 407895, 407898, 19684, 6012, 114921, 115331, 142872, 143407, 155164, 407896, 407897, 407899, 407900, 79407, 94702, 114345, 120656, 134837, 187598, 259635, 405895, 444437]",[15570],https://fr.web.img4.acsta.net/medias/nmedia/18/36/02/52/18846059.jpg
7807,La Leçon de piano,121,"[13008, 13024]",1993,"['Nouvelle-Z\\u00e9lande', 'Australie', 'France']",,4.1,"[4202, 10, 973, 15889, 15890, 12148, 61204, 12846, 165754, 22533, 200536, 73827, 475012, 73828, 436247, 436248]",[12147],https://fr.web.img4.acsta.net/pictures/17/11/10/16/30/5378970.jpg
99677,Adieu ma concubine,173,"[13008, 13024]",1993,"['Hong-Kong', 'Chine']",,3.9,"[8901, 16783, 5544, 16786, 16784, 16785, 17200, 528926, 253395]",[1349],https://fr.web.img5.acsta.net/pictures/23/06/15/14/26/1965400.jpg
90412,Les Meilleures intentions,180,"[13027, 13008, 13024]",2013,"['France', 'Grande-Bretagne', 'Italie', 'Norv\\u00e8ge', 'Su\\u00e8de', 'Finlande', 'Islande', 'Allemagne', 'Danemark']",,3.9,"[14278, 14279, 424, 3879, 74978, 184784, 44086, 4270, 63383, 48891, 90783, 7975, 3802]",[1975],https://fr.web.img3.acsta.net/medias/nmedia/18/64/04/18/18747668.jpg
7017,Barton Fink,116,"[13002, 13023]",1991,['U.S.A.'],5.0,3.9,"[14017, 4204, 5, 8590, 1014, 17388, 14018, 15126, 12013, 13617, 84750, 79310, 84753, 108811, 53062, 139446, 250956, 17299, 625, 84755, 96953, 224054, 440558, 476677, 464315, 455702]","[1027, 51779]",https://fr.web.img4.acsta.net/medias/nmedia/18/36/03/48/19814840.jpg
5981,Sailor et Lula,125,"[13002, 13024, 13023]",1990,['U.S.A.'],4.0,3.7,"[536, 6183, 4788, 1461, 1906, 5010, 262, 13818, 10165, 15639, 14019, 19082, 686, 1058, 672, 7763, 16183, 60539, 72712]",[648],https://fr.web.img2.acsta.net/medias/nmedia/18/35/51/06/18747736.jpg
5012,"Sexe, mensonges et vidéo",96,[13002],1989,['U.S.A.'],,3.4,"[757, 11733, 11734, 11735, 13851, 38603, 81561, 81563]",[11732],https://fr.web.img6.acsta.net/pictures/22/01/06/14/34/4973344.jpg
37988,Pelle le conquérant,157,[13008],1988,"['Danemark', 'Su\\u00e8de']",,3.9,"[424, 63382, 66854, 419651, 30096, 66845, 66844, 66855, 66856, 66857]",[1975],https://fr.web.img5.acsta.net/medias/nmedia/18/64/04/27/18747730.jpg
2642,Sous le soleil de Satan,103,[13008],1987,['France'],,3.0,"[630, 1856, 6683, 6767, 2768, 18271, 1852, 87021, 87022, 171250, 183400, 183402, 40434, 15018, 16491, 183403, 183404]",[1852],https://fr.web.img2.acsta.net/pictures/21/07/06/13/45/3741497.jpg
2152,Mission,125,"[13001, 13008, 13015]",1986,"['U.S.A.', 'Grande-Bretagne']",,4.2,"[8, 1106, 5567, 52978, 5569, 5570, 5568, 122231, 33583, 78735, 182136, 182137, 182138, 197766, 197768, 197769, 197770]",[610],https://fr.web.img6.acsta.net/pictures/19/05/29/17/19/0476947.jpg
85145,Papa est en voyage d'affaires,136,[13008],1985,['Yougoslavie'],4.3,3.8,"[13190, 2463, 2465, 2464, 2108, 2105, 77270, 96796, 636503, 52025, 624151, 579722, 104618, 2462, 475442, 456269, 456271, 456272, 2466, 1000017506, 581261, 1000017509, 962020, 1000017508, 146765, 1000017510, 1000017511, 962019, 962003]",[2103],https://fr.web.img6.acsta.net/img/7a/0c/7a0c31240c681d6844b94c06e9065e1d.jpg
263,"Paris, Texas",148,[13008],1984,"['France', 'Allemagne', 'Grande-Bretagne', 'U.S.A.', ""Allemagne de l'Ouest""]",,4.2,"[262, 847, 45961, 87, 939, 8026, 12498, 1058, 181049, 684275, 684276, 684279, 478331, 479810, 3222, 67793, 181050]",[37],https://fr.web.img4.acsta.net/img/45/70/45701998fb5c9eb310e407762a8066bb.jpg
128,La Ballade de Narayama,131,[13008],1983,['Japon'],,3.9,"[500, 501, 11755, 529730, 5771, 12969, 136137, 140134, 502, 503, 32820, 164398, 437639]",[499],https://fr.web.img6.acsta.net/pictures/18/04/23/12/13/4605911.jpg
53029,La Permission,110,[13008],1982,"['Suisse', 'Turquie']",,3.7,"[14860, 13921, 523417, 13922, 523501, 24342, 547411, 24343]","[24131, 3402]",https://fr.web.img6.acsta.net/medias/nmedia/18/36/20/48/18461459.jpg
2529,Missing (Porté disparu),122,[13008],1982,['U.S.A.'],,3.8,"[48665, 6364, 13114, 767688, 65326, 219507, 251382, 55627, 3326, 3485, 6365, 3135, 7073, 59722, 17240, 92768, 3486, 68611, 476985]",[4318],https://fr.web.img3.acsta.net/pictures/16/08/23/09/39/599205.jpg
3244,L'Homme de fer,153,"[13008, 13015]",1981,['Pologne'],,3.4,"[948, 2429, 7743, 8228, 12001, 1799, 32283, 9854, 192311, 198160, 8229, 8230, 198154]",[2717],https://fr.web.img3.acsta.net/medias/nmedia/18/64/04/15/18747656.jpg
955,"Kagemusha, l'ombre du guerrier",179,"[13008, 13015, 13014]",1980,"['Japon', 'U.S.A.']",5.0,4.2,"[2040, 2897, 2898, 2042, 2900, 216808, 16284, 5154, 5771, 52557, 592551, 74380, 465369, 592544, 461239, 592547, 592548, 2899, 592549, 592550]",[72],https://fr.web.img6.acsta.net/pictures/15/09/30/11/18/174807.jpg
1629,Que le spectacle commence !,125,"[13008, 13013]",1980,['U.S.A.'],,4.1,"[3430, 175724, 99322, 70774, 1515, 34296, 354, 29260, 70637, 72677, 90592, 5293, 72190, 72195, 90593, 16026]",[50],https://fr.web.img3.acsta.net/medias/nmedia/18/63/06/99/18670867.jpg
1153,Le Tambour,162,[13008],1979,"['Pologne', ""Allemagne de l'Ouest"", 'France', 'Yougoslavie']",,3.7,"[1724, 143, 315, 2551, 12029, 2718, 67865, 67866, 477792, 436320, 722, 632, 397728, 86480, 219359, 458420, 5611, 532205, 470493, 455541, 231441, 532208, 532206, 5840, 253, 8233, 532210, 532211, 239263, 532212, 532213, 67875, 532216, 532217, 532218, 532219, 532220, 90760, 88325, 11043, 469586, 495804]",[638],https://fr.web.img4.acsta.net/pictures/23/06/20/12/02/5636376.jpg
27061,Apocalypse Now Final Cut,182,"[13008, 13014]",1979,['U.S.A.'],4.8,4.4,"[373, 38, 374, 10559, 309, 472, 375, 1283, 16522, 38472, 50760, 112, 60778, 60780, 60781, 60782, 48270, 60783, 45682, 60784, 1256, 60785, 60786, 60787, 60788, 60790, 60791, 60793, 60794, 52874, 60798, 60799, 684, 939, 60800, 8281, 60802, 60803, 60804, 60805, 47378, 60806, 60807, 60808, 79645, 372, 41411, 83760, 432074, 432077]",[372],https://fr.web.img4.acsta.net/pictures/19/08/01/11/55/5421188.jpg
2086,L'Arbre aux sabots,185,"[13008, 13015]",1978,['Italie'],,3.9,"[115421, 5460, 5461, 5462, 137607, 137608, 137609]",[1618],https://fr.web.img6.acsta.net/img/f9/94/f994320a61ef387688604e6cdc21b630.jpg
1843,Padre Padrone,113,"[13027, 13008]",1977,['Italie'],,3.7,"[4975, 3862, 4976, 289, 4569, 4977, 151427, 13239]","[5008, 36527]",https://fr.web.img6.acsta.net/medias/nmedia/18/62/87/57/18869223.jpg
